latin dative	Casally modulated preposition	0.5000	2	NULL	19	NULL	NULL
latin dative	Accusative case	0.5000	2	3	2	6	3
latin dative	Accusative and infinitive	0.5000	2	NULL	NULL	16	15
latin dative	Ablative (Latin)	0.5000	2	12	NULL	7	4
latin dative	Third declension	0.5000	2	NULL	NULL	19	18
latin dative	Ablative case	0.5000	2	16	NULL	9	8
latin dative	Reo (deity)	0.0000	2	NULL	0	NULL	NULL
latin dative	Swedish language	0.0000	2	NULL	13	NULL	NULL
latin dative	Dutch declension	0.0000	2	NULL	NULL	22	NULL
latin dative	Irish declension	0.0000	2	NULL	17	NULL	NULL
latin dative	Ancient Greek nouns	0.0000	2	NULL	23	NULL	NULL
latin dative	Jupiter Dolichenus	0.0000	2	NULL	6	NULL	NULL
latin dative	German grammar	0.0000	2	NULL	21	NULL	NULL
latin dative	Old English personal pronouns	0.0000	2	NULL	NULL	NULL	24
latin dative	Humber	0.0000	2	NULL	1	NULL	NULL
latin dative	Genitive absolute	0.0000	2	13	4	24	22
latin dative	Wikt:vinum	0.0000	2	23	NULL	NULL	NULL
latin dative	Talk:Dative construction	0.0000	2	NULL	NULL	18	20
latin dative	Latins (Italic tribe)	0.0000	2	NULL	NULL	20	21
latin dative	German nouns	0.0000	2	18	NULL	NULL	NULL
latin dative	Wikt:credo	0.0000	2	24	NULL	NULL	NULL
latin dative	Gothic declension	0.0000	2	NULL	22	NULL	NULL
latin dative	Talk:Dative case	0.0000	2	17	NULL	8	7
latin dative	Wikt:imperator	0.0000	2	22	NULL	NULL	NULL
latin dative	Artio	0.0000	2	NULL	3	NULL	NULL
latin dative	Spanish pronouns	0.0000	2	19	NULL	NULL	NULL
latin dative	Instrumental case	0.0000	2	21	NULL	NULL	NULL
latin dative	Romanian grammar	0.0000	2	14	NULL	NULL	NULL
latin dative	Czech language	0.0000	2	NULL	20	NULL	NULL
latin dative	Dative/Accusative	0.0000	2	NULL	NULL	17	19
latin dative	Talk:Ablative case	0.0000	2	NULL	NULL	23	23
298005 b.c.	5th millennium BC	1.4000	5	NULL	NULL	NULL	19
298005 b.c.	20th century BC	1.2000	5	NULL	NULL	NULL	9
298005 b.c.	6th millennium BC	1.2000	5	NULL	NULL	NULL	17
298005 b.c.	30th century BC	1.2000	5	NULL	NULL	NULL	6
298005 b.c.	26th century BC	1.0000	5	NULL	NULL	NULL	7
298005 b.c.	25th century BC	1.0000	5	NULL	NULL	NULL	12
298005 b.c.	10,000 BC (film)	1.0000	5	NULL	NULL	NULL	16
298005 b.c.	31st century BC	1.0000	5	NULL	NULL	NULL	8
298005 b.c.	36th century BC	0.8000	5	NULL	NULL	NULL	11
298005 b.c.	List of Star Wars characters	0.8000	5	NULL	NULL	NULL	14
298005 b.c.	35th century BC	0.8000	5	NULL	NULL	NULL	13
298005 b.c.	DLSU Lady Spikers	0.6000	5	0	NULL	NULL	1
298005 b.c.	BC Prienai	0.6000	5	NULL	NULL	NULL	18
298005 b.c.	List of minor planets: 298001–299000	0.6000	5	NULL	NULL	NULL	2
298005 b.c.	BC Khimki	0.6000	5	NULL	NULL	NULL	24
298005 b.c.	Category:English-language films	0.6000	5	NULL	NULL	NULL	5
298005 b.c.	Bison B.C.	0.4000	5	NULL	NULL	NULL	20
298005 b.c.	Christmas in Washington	0.4000	5	NULL	NULL	NULL	0
298005 b.c.	Cool C	0.4000	5	NULL	NULL	NULL	10
298005 b.c.	BC548	0.4000	5	NULL	NULL	NULL	21
298005 b.c.	File:American Civil War - Map Overview 1863.svg	0.4000	5	NULL	NULL	NULL	3
298005 b.c.	Template:Attached KML/Trans-Taiga Road	0.4000	5	NULL	NULL	NULL	4
298005 b.c.	A.C.D. Treviso 2013	0.4000	5	NULL	NULL	NULL	23
298005 b.c.	AEK B.C.	0.4000	5	NULL	NULL	NULL	22
298005 b.c.	BC Dzūkija	0.0000	5	NULL	NULL	NULL	15
red room tor sites	Dark web	3.0000	1	0	1	NULL	NULL
red room tor sites	Red Room	1.0000	1	NULL	NULL	NULL	3
red room tor sites	Red Room (animation)	1.0000	1	NULL	NULL	NULL	9
red room tor sites	Internet in North Korea	1.0000	1	NULL	NULL	12	NULL
red room tor sites	Deep web (disambiguation)	1.0000	1	2	NULL	NULL	NULL
red room tor sites	The Hidden Wiki	1.0000	1	NULL	NULL	NULL	6
red room tor sites	Tor	1.0000	1	NULL	NULL	6	15
red room tor sites	TorChat	1.0000	1	NULL	NULL	NULL	10
red room tor sites	Deep web	1.0000	1	1	NULL	NULL	NULL
red room tor sites	National Security Agency	1.0000	1	20	NULL	NULL	NULL
red room tor sites	Invisible Web	1.0000	1	NULL	NULL	NULL	14
red room tor sites	List of websites blocked in the United Kingdom	1.0000	1	NULL	NULL	3	11
red room tor sites	Secure communication	1.0000	1	NULL	NULL	22	NULL
red room tor sites	Silk Road (marketplace)	1.0000	1	NULL	NULL	NULL	19
red room tor sites	.onion	1.0000	1	NULL	NULL	NULL	17
red room tor sites	Dark Web	1.0000	1	NULL	NULL	NULL	0
red room tor sites	Darknet Web	1.0000	1	NULL	NULL	0	NULL
red room tor sites	Google platform	1.0000	1	22	NULL	NULL	NULL
red room tor sites	Tor (anonymity network)	1.0000	1	NULL	NULL	NULL	5
red room tor sites	PlayStation	0.0000	1	NULL	4	NULL	NULL
red room tor sites	Red Room (White House)	0.0000	1	NULL	NULL	NULL	18
red room tor sites	Internet censorship in Australia	0.0000	1	21	NULL	NULL	NULL
red room tor sites	Holstentor	0.0000	1	NULL	NULL	19	NULL
red room tor sites	Spring training	0.0000	1	NULL	NULL	11	NULL
red room tor sites	Hofburg Palace	0.0000	1	5	NULL	NULL	NULL
red room tor sites	History of Rockland County, New York (1798–1900)	0.0000	1	NULL	NULL	4	NULL
red room tor sites	Allegany State Park	0.0000	1	9	5	7	NULL
red room tor sites	Brad Thor	0.0000	1	4	NULL	2	12
red room tor sites	Cistern	0.0000	1	NULL	NULL	9	NULL
red room tor sites	Who Framed Roger Rabbit	0.0000	1	NULL	NULL	23	NULL
red room tor sites	Rothenburg ob der Tauber	0.0000	1	11	NULL	NULL	NULL
red room tor sites	Torquay	0.0000	1	NULL	NULL	8	NULL
red room tor sites	Berlin Friedrichstraße station	0.0000	1	NULL	24	NULL	NULL
red room tor sites	Theodore Roosevelt Inaugural National Historic Site	0.0000	1	NULL	21	NULL	NULL
red room tor sites	Megalithic Temples of Malta	0.0000	1	NULL	NULL	14	NULL
red room tor sites	Glastonbury	0.0000	1	NULL	NULL	10	NULL
red room tor sites	Rough Tor	0.0000	1	NULL	NULL	NULL	4
red room tor sites	Deep Space Network	0.0000	1	NULL	NULL	18	NULL
red room tor sites	Kiva	0.0000	1	8	NULL	NULL	NULL
red room tor sites	Chatsworth House	0.0000	1	13	NULL	NULL	NULL
red room tor sites	Home of Franklin D. Roosevelt National Historic Site	0.0000	1	12	11	NULL	NULL
red room tor sites	Brandenburg Gate	0.0000	1	NULL	NULL	17	16
red room tor sites	Las Vegas 51s	0.0000	1	NULL	17	NULL	NULL
red room tor sites	Caves in Cantabria	0.0000	1	15	14	NULL	NULL
red room tor sites	Tor House and Hawk Tower	0.0000	1	NULL	NULL	NULL	23
red room tor sites	Lascaux	0.0000	1	NULL	8	NULL	NULL
red room tor sites	The Red Room (Wells)	0.0000	1	NULL	NULL	NULL	1
red room tor sites	Sagamore Hill (house)	0.0000	1	14	18	NULL	NULL
red room tor sites	Joe Torre	0.0000	1	NULL	NULL	20	NULL
red room tor sites	Moscow State University	0.0000	1	18	NULL	NULL	NULL
red room tor sites	Skara Brae	0.0000	1	23	10	NULL	NULL
red room tor sites	The Red Room Company	0.0000	1	NULL	NULL	NULL	21
red room tor sites	Red onion	0.0000	1	NULL	NULL	NULL	22
red room tor sites	Ender's Game	0.0000	1	NULL	0	NULL	NULL
red room tor sites	Internet troll	0.0000	1	NULL	NULL	24	NULL
red room tor sites	Hyde Hall	0.0000	1	NULL	23	NULL	NULL
red room tor sites	Jamaica Inn	0.0000	1	17	NULL	NULL	NULL
red room tor sites	Berlin Gold Hat	0.0000	1	NULL	NULL	5	NULL
red room tor sites	Red-footed tortoise	0.0000	1	NULL	NULL	1	7
red room tor sites	Development of The Elder Scrolls IV: Oblivion	0.0000	1	NULL	2	NULL	NULL
red room tor sites	Vanderbilt Mansion National Historic Site	0.0000	1	19	NULL	NULL	NULL
red room tor sites	2014 NHL Winter Classic	0.0000	1	NULL	NULL	16	NULL
red room tor sites	Red mercury	0.0000	1	6	NULL	NULL	NULL
red room tor sites	Halo 3	0.0000	1	NULL	13	NULL	NULL
red room tor sites	Quantock Hills	0.0000	1	NULL	6	NULL	NULL
red room tor sites	Rippon Tor Rifle Range	0.0000	1	NULL	15	NULL	NULL
red room tor sites	Cueva de La Pasiega	0.0000	1	24	NULL	NULL	NULL
red room tor sites	Onion	0.0000	1	NULL	NULL	13	2
red room tor sites	Aşıklı Höyük	0.0000	1	NULL	20	NULL	NULL
red room tor sites	Shades of red	0.0000	1	NULL	NULL	NULL	13
red room tor sites	Bridge Base Inc.	0.0000	1	10	NULL	NULL	NULL
red room tor sites	Wii	0.0000	1	NULL	19	NULL	NULL
red room tor sites	A War of Gifts: An Ender Story	0.0000	1	NULL	9	NULL	NULL
red room tor sites	List of works of William Gibson	0.0000	1	NULL	22	NULL	NULL
red room tor sites	The Beast of Yucca Flats	0.0000	1	NULL	NULL	15	NULL
red room tor sites	Dunster Castle	0.0000	1	NULL	3	NULL	NULL
red room tor sites	Red Grooms	0.0000	1	NULL	NULL	NULL	24
red room tor sites	Facebook	0.0000	1	NULL	7	NULL	NULL
red room tor sites	Hugo Award for Best Short Story	0.0000	1	NULL	12	NULL	NULL
red room tor sites	Red	0.0000	1	NULL	NULL	NULL	20
red room tor sites	Red Room (film)	0.0000	1	NULL	NULL	NULL	8
red room tor sites	Amber	0.0000	1	16	NULL	21	NULL
red room tor sites	Room 641A	0.0000	1	3	NULL	NULL	NULL
red room tor sites	Çatalhöyük	0.0000	1	7	16	NULL	NULL
llajic	Ljajic	3.0000	2	NULL	NULL	1	NULL
llajic	Ljajić	3.0000	2	2	NULL	NULL	NULL
llajic	Rasim Ljajić	2.5000	2	1	NULL	NULL	NULL
llajic	Adem Ljajić	2.5000	2	0	NULL	0	0
llajic	File:Adem Ljajic.jpg	2.0000	2	3	NULL	NULL	NULL
llajic	Minister of Trade, Telecommunications and Tourism (Serbia)	1.5000	2	10	NULL	NULL	NULL
llajic	Social Democratic Party of Serbia	1.5000	2	6	NULL	NULL	NULL
llajic	Party of Democratic Action of Sandžak	1.5000	2	15	NULL	NULL	NULL
llajic	Bosniaks of Serbia	1.0000	2	4	NULL	NULL	NULL
llajic	Cabinet of Vojislav Koštunica II	1.0000	2	21	NULL	NULL	NULL
llajic	2014–15 A.S. Roma season	1.0000	2	16	NULL	NULL	NULL
llajic	Deputy Prime Minister of Serbia	1.0000	2	8	NULL	NULL	NULL
llajic	Adem	1.0000	2	12	NULL	NULL	NULL
llajic	Category:People from Novi Pazar	0.5000	2	11	NULL	NULL	NULL
llajic	Verica Kalanović	0.5000	2	20	NULL	NULL	NULL
llajic	Siniša Mihajlović	0.5000	2	24	NULL	NULL	NULL
llajic	Category:Bosniaks of Serbia	0.5000	2	17	NULL	NULL	NULL
llajic	FK Novi Pazar	0.5000	2	19	NULL	NULL	NULL
llajic	Bajro Župić	0.5000	2	13	NULL	NULL	NULL
llajic	Zoran Tošić	0.5000	2	7	NULL	NULL	NULL
llajic	Aleksandar Miljković (footballer, born 1990)	0.5000	2	23	NULL	NULL	NULL
llajic	Category:Serbian politician stubs	0.0000	2	18	NULL	NULL	NULL
llajic	Faust (EWTC show)	0.0000	2	9	NULL	NULL	NULL
llajic	Novi Pazar	0.0000	2	14	NULL	NULL	NULL
llajic	Delio Rossi	0.0000	2	5	NULL	NULL	NULL
llajic	Jovan Krkobabić	0.0000	2	22	NULL	NULL	NULL
phasers on stun	Weapons in Star Trek	3.0000	1	0	NULL	NULL	NULL
phasers on stun	Weapons of Star Trek	3.0000	1	NULL	NULL	0	NULL
phasers on stun	List of weapons in Star Trek	3.0000	1	NULL	NULL	NULL	0
phasers on stun	Renga Media	2.0000	1	20	11	17	10
phasers on stun	Sonic weapon	2.0000	1	16	3	19	9
phasers on stun	Set Phasers to Stun	2.0000	1	NULL	NULL	1	1
phasers on stun	List of Space: 1999 weapons and equipment	2.0000	1	NULL	NULL	NULL	20
phasers on stun	Phaser	2.0000	1	NULL	NULL	3	12
phasers on stun	Star Trek	2.0000	1	NULL	NULL	16	NULL
phasers on stun	Electroshock weapon	2.0000	1	NULL	NULL	8	22
phasers on stun	Urusei Yatsura (band)	2.0000	1	2	0	NULL	NULL
phasers on stun	Therac-25	1.0000	1	6	6	NULL	NULL
phasers on stun	We Are Urusei Yatsura	1.0000	1	17	1	15	NULL
phasers on stun	Unexpected events	1.0000	1	10	5	11	8
phasers on stun	Q Who	1.0000	1	NULL	NULL	NULL	24
phasers on stun	Electrolaser	1.0000	1	NULL	NULL	21	21
phasers on stun	Defiant (Star Trek: Deep Space Nine)	1.0000	1	NULL	21	NULL	NULL
phasers on stun	Crisis on Centaurus	1.0000	1	23	12	NULL	NULL
phasers on stun	Helen Love	1.0000	1	9	24	24	NULL
phasers on stun	Live in London (Hyperbubble album)	1.0000	1	15	18	NULL	NULL
phasers on stun	Ché Trading	1.0000	1	22	9	NULL	NULL
phasers on stun	Live from Bamboozle '09	1.0000	1	24	16	NULL	NULL
phasers on stun	Hyperbubble	1.0000	1	13	NULL	NULL	NULL
phasers on stun	Yatsura	1.0000	1	NULL	NULL	10	4
phasers on stun	Black Noise (FM album)	1.0000	1	3	13	4	6
phasers on stun	Bottin	1.0000	1	18	NULL	NULL	NULL
phasers on stun	FM (Canadian band)	1.0000	1	4	15	NULL	14
phasers on stun	Star Trek/Planet of the Apes: The Primate Directive	1.0000	1	NULL	NULL	14	NULL
phasers on stun	MakeDamnSure	1.0000	1	14	17	22	NULL
phasers on stun	Use error	1.0000	1	5	4	6	3
phasers on stun	Taking Back Sunday discography	1.0000	1	12	NULL	18	NULL
phasers on stun	Marcus Berkmann	1.0000	1	7	14	13	NULL
phasers on stun	Synchronized (album)	1.0000	1	11	NULL	20	NULL
phasers on stun	Non-lethal weapon	1.0000	1	19	10	NULL	5
phasers on stun	A Piece of the Action (Star Trek: The Original Series)	1.0000	1	8	20	12	23
phasers on stun	Live from Orensanz	1.0000	1	21	19	NULL	NULL
phasers on stun	Phasor (sine waves)	0.0000	1	NULL	NULL	9	NULL
phasers on stun	Therac-25.	0.0000	1	NULL	NULL	NULL	16
phasers on stun	Wikipedia:WikiProject The Simpsons/Example generated lists/S08	0.0000	1	NULL	NULL	NULL	17
phasers on stun	Talk:SL-1	0.0000	1	NULL	NULL	NULL	13
phasers on stun	List of laser articles	0.0000	1	NULL	7	23	7
phasers on stun	Talk:Set Phasers to Stun	0.0000	1	NULL	NULL	2	2
phasers on stun	Where You Want to Be	0.0000	1	1	2	NULL	NULL
phasers on stun	Torrey Canyon oil spill	0.0000	1	NULL	22	NULL	NULL
phasers on stun	Talk:Prisoners of Gravity	0.0000	1	NULL	NULL	NULL	19
phasers on stun	Wikipedia talk:WikiProject The Simpsons/Example generated lists/S08	0.0000	1	NULL	NULL	NULL	18
phasers on stun	Applied psychology	0.0000	1	NULL	23	NULL	NULL
phasers on stun	Haunted Lives: True Ghost Stories	0.0000	1	NULL	8	NULL	15
phasers on stun	Talk:Phaser (Star Trek)	0.0000	1	NULL	NULL	7	NULL
phasers on stun	Phaser (effect)	0.0000	1	NULL	NULL	5	11
compare roads built Marcos and Aquino	Ferdinand Marcos	2.0000	1	2	NULL	NULL	2
compare roads built Marcos and Aquino	Largest projects in the Philippine economy	2.0000	1	14	NULL	NULL	NULL
compare roads built Marcos and Aquino	Highways in the Philippines	2.0000	1	12	NULL	NULL	NULL
compare roads built Marcos and Aquino	Major roads of the Philippines	2.0000	1	NULL	NULL	NULL	20
compare roads built Marcos and Aquino	History of the Philippines (1986–present)	2.0000	1	NULL	NULL	NULL	7
compare roads built Marcos and Aquino	History of the Philippines	2.0000	1	22	1	4	9
compare roads built Marcos and Aquino	List of roads in Metro Manila	2.0000	1	6	NULL	NULL	13
compare roads built Marcos and Aquino	Presidency of Benigno Aquino III	2.0000	1	NULL	NULL	NULL	8
compare roads built Marcos and Aquino	Radial Road 10	2.0000	1	8	NULL	NULL	NULL
compare roads built Marcos and Aquino	Concepcion, Tarlac	1.0000	1	NULL	NULL	NULL	19
compare roads built Marcos and Aquino	Economy of the Philippines	1.0000	1	NULL	NULL	6	NULL
compare roads built Marcos and Aquino	The Philippines	1.0000	1	NULL	NULL	NULL	6
compare roads built Marcos and Aquino	People Power Revolution	1.0000	1	7	NULL	NULL	NULL
compare roads built Marcos and Aquino	ASEAN Community	1.0000	1	NULL	NULL	15	NULL
compare roads built Marcos and Aquino	History of the Philippines (1965–86)	1.0000	1	3	NULL	NULL	NULL
compare roads built Marcos and Aquino	Circumferential Road 5	1.0000	1	11	NULL	NULL	NULL
compare roads built Marcos and Aquino	Philippines	1.0000	1	NULL	0	NULL	NULL
compare roads built Marcos and Aquino	MacArthur Highway	1.0000	1	13	NULL	NULL	NULL
compare roads built Marcos and Aquino	Kennon Road	1.0000	1	NULL	NULL	NULL	23
compare roads built Marcos and Aquino	Presidency of Corazon Aquino	1.0000	1	5	NULL	2	4
compare roads built Marcos and Aquino	Transportation in the Philippines	1.0000	1	4	NULL	1	1
compare roads built Marcos and Aquino	South Luzon Expressway	1.0000	1	18	NULL	NULL	NULL
compare roads built Marcos and Aquino	North Luzon Expressway	1.0000	1	19	NULL	NULL	NULL
compare roads built Marcos and Aquino	Inauguration of Corazon Aquino	1.0000	1	NULL	NULL	NULL	3
compare roads built Marcos and Aquino	Transportation in Metro Manila	1.0000	1	20	NULL	NULL	NULL
compare roads built Marcos and Aquino	EDSA (road)	1.0000	1	1	NULL	NULL	12
compare roads built Marcos and Aquino	Pan-Philippine Highway	1.0000	1	9	NULL	NULL	17
compare roads built Marcos and Aquino	Circumferential Road 2	1.0000	1	16	NULL	NULL	NULL
compare roads built Marcos and Aquino	Benigno Aquino Jr.	1.0000	1	10	NULL	NULL	NULL
compare roads built Marcos and Aquino	Valenzuela, Metro Manila	1.0000	1	NULL	13	NULL	NULL
compare roads built Marcos and Aquino	Marcos Road	1.0000	1	0	NULL	NULL	NULL
compare roads built Marcos and Aquino	Manila LRT	1.0000	1	NULL	NULL	14	NULL
compare roads built Marcos and Aquino	E. Rodriguez Jr. Ave	1.0000	1	NULL	NULL	NULL	18
compare roads built Marcos and Aquino	Quezon Avenue	1.0000	1	23	NULL	NULL	16
compare roads built Marcos and Aquino	EDSA	0.0000	1	NULL	NULL	21	NULL
compare roads built Marcos and Aquino	2015 in the Philippines	0.0000	1	NULL	11	NULL	NULL
compare roads built Marcos and Aquino	Douglas MacArthur	0.0000	1	NULL	NULL	13	NULL
compare roads built Marcos and Aquino	Commonwealth Avenue, Quezon City	0.0000	1	17	NULL	NULL	NULL
compare roads built Marcos and Aquino	Fiscal Policy of the Philippines	0.0000	1	NULL	NULL	5	10
compare roads built Marcos and Aquino	Caloocan City	0.0000	1	NULL	NULL	10	NULL
compare roads built Marcos and Aquino	Argentina	0.0000	1	NULL	12	NULL	NULL
compare roads built Marcos and Aquino	Corazon Aquino	0.0000	1	15	NULL	0	0
compare roads built Marcos and Aquino	Quezon, Isabela	0.0000	1	NULL	15	NULL	NULL
compare roads built Marcos and Aquino	San Juan, Metro Manila	0.0000	1	NULL	8	NULL	NULL
compare roads built Marcos and Aquino	Association of Southeast Asian Nations	0.0000	1	NULL	18	NULL	NULL
compare roads built Marcos and Aquino	Moro conflict in the Philippines	0.0000	1	NULL	NULL	NULL	24
compare roads built Marcos and Aquino	Last Journey of Ninoy Documentary Special	0.0000	1	NULL	NULL	NULL	5
compare roads built Marcos and Aquino	Jeepney	0.0000	1	NULL	NULL	16	NULL
compare roads built Marcos and Aquino	Dasmariñas	0.0000	1	NULL	16	NULL	NULL
compare roads built Marcos and Aquino	History of Basilan	0.0000	1	NULL	19	NULL	NULL
compare roads built Marcos and Aquino	Wikipedia:In the news/Candidates/May 2012	0.0000	1	NULL	NULL	19	NULL
compare roads built Marcos and Aquino	Fiscal policy of the Philippines	0.0000	1	24	2	NULL	NULL
compare roads built Marcos and Aquino	Philippine Airlines	0.0000	1	NULL	9	NULL	NULL
compare roads built Marcos and Aquino	2000s (decade)	0.0000	1	NULL	22	NULL	NULL
compare roads built Marcos and Aquino	Philippine	0.0000	1	NULL	NULL	3	NULL
compare roads built Marcos and Aquino	Tourism in the Philippines	0.0000	1	NULL	7	NULL	11
compare roads built Marcos and Aquino	Vietnam-American War	0.0000	1	NULL	NULL	9	NULL
compare roads built Marcos and Aquino	Mahatma Gandhi	0.0000	1	NULL	NULL	18	NULL
compare roads built Marcos and Aquino	Basilan	0.0000	1	NULL	5	NULL	NULL
compare roads built Marcos and Aquino	Talk:Ferdinand Marcos/Archive 1	0.0000	1	NULL	NULL	NULL	21
compare roads built Marcos and Aquino	Ilagan	0.0000	1	NULL	14	NULL	NULL
compare roads built Marcos and Aquino	Moro conflict	0.0000	1	21	4	NULL	NULL
compare roads built Marcos and Aquino	USS Enterprise (CVN-65)	0.0000	1	NULL	20	NULL	NULL
compare roads built Marcos and Aquino	List of political catchphrases	0.0000	1	NULL	21	NULL	NULL
compare roads built Marcos and Aquino	Japanese occupation of the Philippines	0.0000	1	NULL	NULL	11	NULL
compare roads built Marcos and Aquino	Pasay City	0.0000	1	NULL	NULL	NULL	22
compare roads built Marcos and Aquino	Romblon	0.0000	1	NULL	10	NULL	NULL
compare roads built Marcos and Aquino	Manuel Tinio	0.0000	1	NULL	23	NULL	NULL
compare roads built Marcos and Aquino	Malacañáng Palace	0.0000	1	NULL	NULL	NULL	15
compare roads built Marcos and Aquino	Ecuador	0.0000	1	NULL	17	20	NULL
compare roads built Marcos and Aquino	Science and technology in the Philippines	0.0000	1	NULL	6	NULL	NULL
compare roads built Marcos and Aquino	Jose Cojuangco	0.0000	1	NULL	3	NULL	14
compare roads built Marcos and Aquino	Naga, Camarines Sur	0.0000	1	NULL	NULL	8	NULL
compare roads built Marcos and Aquino	D. D. Eisenhower	0.0000	1	NULL	NULL	17	NULL
compare roads built Marcos and Aquino	Talk:Philippines/Archive 11	0.0000	1	NULL	NULL	12	NULL
compare roads built Marcos and Aquino	Metro Manila	0.0000	1	NULL	NULL	7	NULL
controls	Control	2.5000	4	1	NULL	2	2
controls	Flight controls	2.0000	4	9	1	NULL	NULL
controls	Control (management)	1.7500	4	7	NULL	3	4
controls	Control theory	1.7500	4	4	NULL	NULL	18
controls	Control system	1.7500	4	2	NULL	1	1
controls	Information technology controls	1.7500	4	NULL	17	NULL	5
controls	Automobile controls	1.7500	4	NULL	NULL	NULL	16
controls	Game controller	1.7500	4	NULL	NULL	5	12
controls	Price controls	1.7500	4	NULL	5	NULL	6
controls	Flood control	1.5000	4	NULL	NULL	21	NULL
controls	Helicopter flight controls	1.5000	4	NULL	NULL	NULL	21
controls	Security controls	1.5000	4	5	NULL	16	11
controls	Management control system	1.5000	4	NULL	NULL	NULL	22
controls	Aircraft engine controls	1.5000	4	NULL	10	NULL	NULL
controls	Control engineering	1.5000	4	6	NULL	12	7
controls	Access control	1.5000	4	10	NULL	18	NULL
controls	SAE controls	1.5000	4	NULL	16	NULL	NULL
controls	Border control	1.5000	4	23	3	7	24
controls	Scientific control	1.5000	4	0	NULL	0	0
controls	Parental controls	1.2500	4	21	19	NULL	NULL
controls	Lighting control system	1.2500	4	14	NULL	NULL	NULL
controls	Flight control surfaces	1.2500	4	NULL	NULL	24	NULL
controls	Foreign exchange controls	1.2500	4	NULL	2	NULL	NULL
controls	Social control	1.2500	4	13	NULL	15	14
controls	Internal control	1.2500	4	3	NULL	9	10
controls	Remote control	1.2500	4	15	21	6	17
controls	Industrial control system	1.2500	4	18	NULL	NULL	NULL
controls	wikt:control	1.2500	4	8	NULL	NULL	NULL
controls	Controller (control theory)	1.2500	4	NULL	NULL	NULL	13
controls	Design controls	1.2500	4	NULL	14	NULL	NULL
controls	Argentine currency controls (2011–15)	1.2500	4	NULL	6	NULL	NULL
controls	Category:Aircraft controls	1.2500	4	24	NULL	NULL	NULL
controls	Aircraft flight control system	1.2500	4	17	18	17	19
controls	Motion control	1.2500	4	20	NULL	NULL	NULL
controls	Process control	1.2500	4	12	NULL	NULL	NULL
controls	Committees on Arms Export Controls	1.0000	4	NULL	0	NULL	NULL
controls	Hazard analysis and risk-based preventive controls	1.0000	4	NULL	12	NULL	NULL
controls	Control key	1.0000	4	NULL	NULL	4	8
controls	b:Control Systems	1.0000	4	11	NULL	NULL	NULL
controls	Delta Controls	1.0000	4	NULL	NULL	NULL	23
controls	HVAC control system	1.0000	4	NULL	NULL	11	15
controls	GUI widget	1.0000	4	NULL	NULL	8	NULL
controls	ActiveX control	1.0000	4	NULL	NULL	20	NULL
controls	Control car (rail)	1.0000	4	NULL	NULL	22	NULL
controls	Rent regulation	0.7500	4	22	NULL	NULL	NULL
controls	Capital control	0.7500	4	NULL	11	NULL	NULL
controls	Net Controls	0.7500	4	NULL	NULL	19	9
controls	Johnson Controls	0.7500	4	NULL	4	23	3
controls	Case-control study	0.7500	4	19	NULL	NULL	NULL
controls	Treatment and control groups	0.7500	4	16	NULL	NULL	NULL
controls	Who Controls the Internet?	0.5000	4	NULL	NULL	NULL	20
controls	Information security audit	0.5000	4	NULL	NULL	14	NULL
controls	Andy Richter Controls the Universe	0.5000	4	NULL	20	NULL	NULL
controls	California Air Resources Board	0.5000	4	NULL	13	NULL	NULL
controls	Yoke (aeronautics)	0.5000	4	NULL	NULL	10	NULL
controls	Incomes policy	0.2500	4	NULL	15	13	NULL
controls	World Orienteering Championships	0.2500	4	NULL	7	NULL	NULL
controls	Junior World Orienteering Championships	0.2500	4	NULL	22	NULL	NULL
controls	ISO/IEC 27001:2013	0.2500	4	NULL	9	NULL	NULL
controls	Blast Corps	0.0000	4	NULL	24	NULL	NULL
controls	Norman four notrump	0.0000	4	NULL	23	NULL	NULL
controls	European Orienteering Championships	0.0000	4	NULL	8	NULL	NULL
who played the older dotti hilton in the movies in the movie a leage of their own	A League of Their Own	3.0000	3	NULL	NULL	NULL	0
who played the older dotti hilton in the movies in the movie a leage of their own	Dottie Green	2.6667	3	NULL	NULL	NULL	1
who played the older dotti hilton in the movies in the movie a leage of their own	And Their Name Was Treason	0.0000	3	NULL	NULL	NULL	6
who played the older dotti hilton in the movies in the movie a leage of their own	Adult video arcade	0.0000	3	NULL	NULL	NULL	16
who played the older dotti hilton in the movies in the movie a leage of their own	Aarzoo	0.0000	3	NULL	NULL	NULL	20
who played the older dotti hilton in the movies in the movie a leage of their own	Blinky Bill the Movie	0.0000	3	NULL	NULL	NULL	21
who played the older dotti hilton in the movies in the movie a leage of their own	An Empire of Their Own	0.0000	3	NULL	NULL	NULL	7
who played the older dotti hilton in the movies in the movie a leage of their own	Arthur Newman (film)	0.0000	3	NULL	NULL	NULL	17
who played the older dotti hilton in the movies in the movie a leage of their own	Nicki Minaj	0.0000	3	NULL	NULL	NULL	3
who played the older dotti hilton in the movies in the movie a leage of their own	Wikipedia:WikiProject Kentucky/Watchall	0.0000	3	4	NULL	NULL	NULL
who played the older dotti hilton in the movies in the movie a leage of their own	List of vaudeville performers: A–K	0.0000	3	0	NULL	NULL	NULL
who played the older dotti hilton in the movies in the movie a leage of their own	20 Once Again	0.0000	3	NULL	NULL	NULL	14
who played the older dotti hilton in the movies in the movie a leage of their own	Download to own	0.0000	3	NULL	NULL	NULL	5
